Ano;Mês;Fornecedor Destino;Distribuidor Origem;Código do Produto;Nome do Produto;Região Origem;UF Origem;Localidade Destino;Região Destinatário;UF Destino;Código de Embalagem GLP;Quantidade de Produto (mil ton)
2007;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;23,751677
2007;7;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;18,724167
2007;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,097190
2007;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,144694
2007;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;3,000948
2007;7;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;2,131331
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;3,776670
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;4,773355
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,293410
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,481330
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;7,093627
2007;7;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;8,729372
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;PR;CUBATAO, SP;SE;SP;A Granel;0,046770
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;RS;CUBATAO, SP;SE;SP;A Granel;0,025180
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,176330
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;5,764023
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;6,584650
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;6,387710
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,239190
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;4,155280
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;7,440410
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;NATAL, RN;NE;RN;A Granel;0,296170
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,101980
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;3,069940
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,835260
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;14,050744
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;0,812530
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;1,945450
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,171480
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,258090
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;VITORIA, ES;SE;ES;A Granel;0,595220
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;6,735507
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;2,758000
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;1,770100
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;4,920440
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;14,558200
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;6,355768
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;14,295248
2007;7;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;10,760946
2007;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210202002;BUTANO ESPECIAL;NE;PE;CUBATAO, SP;SE;SP;A Granel;0,021990
2007;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;5,366610
2007;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,002790
2007;7;PETROLEO BRASILEIRO S/A;MINASGAS S/A INDUSTRIA E COMERCIO;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;1,805415
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;ARACAJU, SE;NE;SE;A Granel;1,143220
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;7,236220
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;7,280430
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;2,741750
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;4,497490
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PB;NATAL, RN;NE;RN;A Granel;2,324030
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;8,955480
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,022352
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;3,891478
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;2,960293
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;0,245832
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;1,022370
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;ES;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,326000
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;3,825003
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;MG;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,708360
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;9,518031
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,054880
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,323145
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;9,550711
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;5,923423
2007;7;PETROLEO BRASILEIRO S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;4,796570
2007;7;PETROLEO BRASILEIRO S/A;NUTRIGÁS S/A;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;0,108690
2007;7;PETROLEO BRASILEIRO S/A;NUTRIGÁS S/A;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;0,036050
2007;7;PETROLEO BRASILEIRO S/A;PARAGAS DISTRIBUIDORA LTDA.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;9,128344
2007;7;PETROLEO BRASILEIRO S/A;REPSOL GÁS BRASIL S.A.;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,377280
2007;7;PETROLEO BRASILEIRO S/A;REPSOL GÁS BRASIL S.A.;210203001;GLP;SE;RJ;PAULINIA, SP;SE;SP;A Granel;0,405100
2007;7;PETROLEO BRASILEIRO S/A;REPSOL GÁS BRASIL S.A.;210203001;GLP;SE;RJ;SAO CAETANO DO SUL, SP;SE;SP;A Granel;0,719126
2007;7;PETROLEO BRASILEIRO S/A;SERVGÁS DISTRIBUIDORA DE GÁS S. A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;0,347269
2007;7;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;5,486300
2007;7;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;PA;MANAUS, AM;N;AM;A Granel;0,469915
2007;7;PETROLEO BRASILEIRO S/A;SOCIEDADE FOGAS LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;3,038038
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;2,224562
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;6,057610
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;0,800000
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;15,645464
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;BETIM, MG;SE;MG;A Granel;14,712000
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,215300
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,023520
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,279490
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;5,330740
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;6,612715
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,793460
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;5,777180
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;4,195818
2007;7;PETROLEO BRASILEIRO S/A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;6,150685
2007;7;PETROQUÍMICA UNIÃO S.A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;2,617789
2007;7;PETROQUÍMICA UNIÃO S.A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SANTO ANDRE, SP;SE;SP;A Granel;1,681198
2007;7;REFINARIA ALBERTO PASQUALINI S.A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;5,508854
2007;7;REFINARIA ALBERTO PASQUALINI S.A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;RS;CANOAS, RS;S;RS;A Granel;0,099160
2007;7;REFINARIA ALBERTO PASQUALINI S.A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;SC;CANOAS, RS;S;RS;A Granel;0,094500
2007;7;REFINARIA ALBERTO PASQUALINI S.A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;17,113424
2007;7;REFINARIA ALBERTO PASQUALINI S.A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;4,842751
2007;7;REFINARIA ALBERTO PASQUALINI S.A;SUPERGASBRAS ENERGIA LTDA;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;12,776365
2007;7;REFINARIA DE PETRÓLEO RIOGRANDENSE S.A.;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;RIO GRANDE, RS;S;RS;A Granel;0,220120
2007;7;UNIPAR COMERCIAL E DISTRIBUIDORA S.A.;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210201001;PROPANO;SE;SP;MAUA, SP;SE;SP;A Granel;0,191680
2007;8;BRASKEM S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;CAMACARI, BA;NE;BA;A Granel;0,858720
2007;8;BRASKEM S/A;NACIONAL GAS BUTANO DISTRIBUIDORA LTDA;210203001;GLP;NE;BA;CAMACARI, BA;NE;BA;A Granel;0,216580
2007;8;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;AM;MANAUS, AM;N;AM;A Granel;2,409370
2007;8;PETROLEO BRASILEIRO S/A;AMAZONGAS DISTRIB DE GAS LIQUEF DE PETROLEO LTDA;210203001;GLP;N;RO;COARI, AM;N;AM;A Granel;0,659900
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;AL;PILAR, AL;NE;AL;A Granel;0,071860
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;16,669424
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;3,705670
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,784850
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;6,481958
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,017910
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;0,149560
2007;8;PETROLEO BRASILEIRO S/A;BAHIANA DISTRIBUIDORA DE GÁS LTDA;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;3,306791
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210201001;PROPANO;SE;SP;CUBATAO, SP;SE;SP;A Granel;1,081200
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;CO;GO;SENADOR CANEDO, GO;CO;GO;A Granel;1,705550
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;11,204932
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;1,461107
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,268240
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;ES;MACAE, RJ;SE;RJ;A Granel;0,203590
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;MG;BETIM, MG;SE;MG;A Granel;4,578233
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;8,780842
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;RJ;MACAE, RJ;SE;RJ;A Granel;0,313910
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;10,014240
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;17,870576
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SANTOS, SP;SE;SP;A Granel;2,973498
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO CAETANO DO SUL, SP;SE;SP;A Granel;22,221066
2007;8;PETROLEO BRASILEIRO S/A;COMPANHIA ULTRAGAZ S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;20,025289
2007;8;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,088900
2007;8;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,509380
2007;8;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;3,760294
2007;8;PETROLEO BRASILEIRO S/A;CONSIGAZ DISTRIBUIDORA DE GÁS LTDA.;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;2,656963
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;CO;GO;SENADOR CANEDO, GO;CO;GO;A Granel;0,679750
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;4,034060
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;RJ;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;4,902243
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;MAUA, SP;SE;SP;A Granel;3,479450
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;PAULINIA, SP;SE;SP;A Granel;7,456769
2007;8;PETROLEO BRASILEIRO S/A;COPA ENERGIA DISTRIBUIDORA DE GAS S A;210203001;GLP;SE;SP;SAO JOSE DOS CAMPOS, SP;SE;SP;A Granel;9,800211
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;PR;CUBATAO, SP;SE;SP;A Granel;0,027570
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;S;RS;CUBATAO, SP;SE;SP;A Granel;0,025950
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210202002;BUTANO ESPECIAL;SE;SP;CUBATAO, SP;SE;SP;A Granel;0,189560
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;CO;GO;SENADOR CANEDO, GO;CO;GO;A Granel;1,344060
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;N;PA;BELEM, PA;N;PA;A Granel;6,352833
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;BA;SAO FRANCISCO DO CONDE, BA;NE;BA;A Granel;6,226170
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;FORTALEZA, CE;NE;CE;A Granel;5,710599
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;CE;NATAL, RN;NE;RN;A Granel;0,222330
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;MA;SAO LUIS, MA;NE;MA;A Granel;3,657680
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;IPOJUCA, PE;NE;PE;A Granel;8,036350
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;PE;PILAR, AL;NE;AL;A Granel;0,121670
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;RN;NATAL, RN;NE;RN;A Granel;3,334220
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;NE;SE;ARACAJU, SE;NE;SE;A Granel;0,836890
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;ARAUCARIA, PR;S;PR;A Granel;12,764399
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;PR;SAO MATEUS DO SUL, PR;S;PR;A Granel;1,028490
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;RS;CANOAS, RS;S;RS;A Granel;5,967137
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;S;SC;ITAJAI, SC;S;SC;A Granel;0,407730
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;DUQUE DE CAXIAS, RJ;SE;RJ;A Granel;0,204610
2007;8;PETROLEO BRASILEIRO S/A;LIQUIGÁS DISTRIBUIDORA S.A.;210203001;GLP;SE;ES;VITORIA, ES;SE;ES;A Granel;0,634490
